Date,y,state,p_Low Vol,p_Mid Vol,p_High Vol
2019-02-11,-2.2201379432186075,1,0.2075765347215541,0.49969265793862827,0.2927308073398321
2019-02-12,-2.1441063123306177,1,0.10277967443649304,0.5555777339221954,0.34164259164129573
2019-02-13,-2.3304546510553843,1,0.41817923919368727,0.5529245358800554,0.0288962249262397
2019-02-14,-2.3667444627761864,1,0.4448310659774496,0.5291138457656767,0.02605508825689133
2019-02-15,-2.2627322015485998,1,0.4041047723268168,0.4846581663926216,0.11123706128056084
2019-02-19,-2.290287140814794,1,0.4181098072333422,0.502932961863565,0.07895723090311922
2019-02-20,-2.296634615735295,1,0.36217502591316286,0.5334877878450951,0.10433718624171931
2019-02-21,-2.2709051910218006,1,0.19287103860551594,0.5249423891578409,0.2821865722366418
2019-02-22,-2.4839369020189057,0,0.3959743172710898,0.3255511844700277,0.27847449825887344
2019-02-25,-2.4850574927735756,0,0.3769698345902911,0.3397390247337164,0.28329114067600103
2019-02-26,-2.468390592350359,1,0.1079316158205782,0.5442076840949956,0.34786070008441056
2019-02-27,-2.7059266670410316,1,0.3504441834441054,0.5550435151858754,0.09451230137001108
2019-02-28,-2.677912993409124,1,0.35408430532758156,0.5132303570280135,0.13268533764440046
2019-03-01,-2.6657076666641664,1,0.23793819878681538,0.6116948878390622,0.15036691337409677
2019-03-04,-2.8884050478367977,0,0.6849109410374045,0.2987600712253256,0.01632898773727603
2019-03-05,-2.877613789485349,0,0.764689368556058,0.21587963753332526,0.01943099391059511
2019-03-06,-2.7492032938208113,1,0.25680176105982294,0.495237834342474,0.24796040459767837
2019-03-07,-2.597602078722239,1,0.030425415348192462,0.5724420438125473,0.3971325408392362
2019-03-08,-2.760940375629309,1,0.10563217610315538,0.6636618317050229,0.2307059921918399
2019-03-11,-2.2777730581378113,2,0.005990115140127481,0.004578097048831376,0.9894317878110164
2019-03-12,-2.25802999485405,1,0.38375726728023657,0.5009150793477829,0.1153276533719974
2019-03-13,-2.2121181440595605,1,0.3221938051420831,0.5168109053859965,0.16099528947194264
2019-03-14,-2.2180949847006493,1,0.35961032685177785,0.49846845692292757,0.14192121622527581
2019-03-15,-2.256943033605431,1,0.2695653792501062,0.45258249685051943,0.2778521238993774
2019-03-18,-2.2699651805947005,1,0.12068470699393351,0.535673490407443,0.34364180259863847
2019-03-19,-2.2771071826541727,1,0.11116005500333466,0.5306243554881359,0.35821558950852683
2019-03-20,-2.327647778482514,1,0.14532697527795158,0.4759843790521797,0.37868864566985283
2019-03-21,-2.3940822313532037,1,0.39136020061789156,0.5026762280120397,0.10596357137009223
2019-03-22,-1.9238119184082965,2,0.054569564052746336,0.09012382078946113,0.8553066151577708
2019-03-25,-2.0562231409449256,1,0.3053853684344673,0.4755455603079967,0.21906907125754205
2019-03-26,-2.024679063439624,1,0.2479883870095433,0.5263735476412126,0.22563806534924816
2019-03-27,-2.0379327533478997,1,0.23771399011726582,0.5832598350794054,0.17902617480331415
2019-03-28,-2.0238848237292193,1,0.06729934808833613,0.566444462821136,0.3662561890905331
2019-03-29,-1.994491287327546,2,0.034561533044079246,0.4647635142643704,0.5006749526915345
2019-04-01,-1.915989855112806,2,0.00027965028642299366,0.2679746362560398,0.7317457134575192
2019-04-02,-1.9162634510216576,1,0.05892165871299036,0.5493273995125748,0.3917509417744364
2019-04-03,-1.9295250371436599,1,0.06538889670470258,0.5299439559054502,0.4046671473898706
2019-04-04,-1.9985037343539975,1,0.17109502575821384,0.47197070894299364,0.35693426529879935
2019-04-05,-2.5892940676340714,0,0.5188762063650579,0.436420726786443,0.04470306684848486
2019-04-08,-2.615185550239909,0,0.5572205635375248,0.4007463558487433,0.04203308061374843
2019-04-09,-2.516365895693019,2,0.35000182947884145,0.1682572922899706,0.48174087823119915
2019-04-10,-2.6683408385504723,1,0.3644640540324548,0.534291257143681,0.10124468882388046
2019-04-11,-2.64329430148754,1,0.40864830866775415,0.5717450426500218,0.019606648682228663
2019-04-12,-2.6336286136523785,0,0.7397536128668909,0.22376459408738655,0.036481793045709685
2019-04-15,-2.954702350393966,0,0.9510657864907939,0.04599179471155508,0.0029424187976526436
2019-04-16,-2.9561950445208205,0,0.9804954131415483,0.016225963419072648,0.0032786234394020035
2019-04-17,-2.8902978283296425,0,0.9160202065242747,0.08051786285854934,0.003461930617193798
2019-04-18,-2.898351995324668,0,0.6538014857370298,0.3392903966927491,0.006908117570203185
2019-04-22,-2.979969809014979,0,0.6784664648187888,0.3162538149647281,0.005279720216462214
2019-04-23,-2.7187590793203404,1,0.4138058435036964,0.5568328431764616,0.029361313319852946
2019-04-24,-2.828094009348072,0,0.6303374375713346,0.36697148279027236,0.0026910796384123775
2019-04-25,-2.824806797384638,1,0.41232286879464897,0.5869931611222154,0.0006839700831454194
2019-04-26,-2.800259246029838,1,0.37961521496293504,0.6200358998441808,0.0003488851928599065
2019-04-29,-2.915552255303571,0,0.657313852120325,0.34220753558470357,0.0004786122949464179
2019-04-30,-2.931377610110607,0,0.8146762069069,0.1851001539794411,0.00022363911366450736
2019-05-01,-2.6619273919500763,1,0.4246050463751734,0.5565668414182011,0.018828112206621495
2019-05-02,-2.666737183314992,0,0.9313951256298615,0.041608492481271325,0.02699638188886682
2019-05-03,-2.484740896613697,0,0.8048954776461644,0.10476941668685233,0.09033510566697742
2019-05-06,-2.432238000935643,0,0.49130811528023693,0.43706129759599055,0.0716305871237709
2019-05-07,-2.1786082315373263,1,0.39886002702132656,0.45398916413995816,0.14715080883872872
2019-05-08,-2.178868148143263,0,0.5014034671062645,0.3366392796418651,0.16195725325188082
2019-05-09,-2.1784398988669778,1,0.36248421631096683,0.5023713741386415,0.13514440955038773
2019-05-10,-2.1731502143338823,1,0.35820652874560965,0.47178307033987466,0.1700104009145
2019-05-13,-1.8206842424361767,2,0.1962325281711268,0.1605132141885375,0.643254257640328
2019-05-14,-1.7461586569093064,1,0.22803662502782165,0.44445901674053995,0.32750435823161733
2019-05-15,-1.7202702802527503,1,0.19368284559826426,0.44764353815723523,0.35867361624448385
2019-05-16,-1.6701698863127699,1,0.17725950572119628,0.4252527713955135,0.39748772288330847
2019-05-17,-1.7191891369390733,1,0.13337038691365538,0.48794511311619576,0.3786844999701553
2019-05-20,-1.7139026273890274,1,0.10771015231008685,0.4958930220179794,0.3963968256719233
2019-05-21,-1.764173503865621,2,0.001486184696934534,0.0016792053378013002,0.9968346099652631
2019-05-22,-1.761519674129417,2,0.0030336857779266085,0.006446991784290654,0.990519322437759
2019-05-23,-1.7071389895741682,2,0.0018936496020941311,0.001618135654098715,0.9964882147438341
2019-05-24,-1.7198321946818296,2,0.047462818803458234,0.3276497706756819,0.6248874105208533
2019-05-28,-2.0274483214305987,1,0.2644298872654387,0.4327660072895543,0.30280410544501424
2019-05-29,-2.0860198571815007,1,0.2715220101903572,0.49047328200684276,0.23800470780281743
2019-05-30,-2.1227552938062053,1,0.21803371471812213,0.4651046599844245,0.3168616252974618
2019-05-31,-2.1744597001652077,1,0.3252801888173511,0.45350017536615445,0.22121963581650417
2019-06-03,-2.1769979363168477,0,0.5058626481393445,0.33545254251785955,0.15868480934279722
2019-06-04,-1.7762157386019306,1,0.21410331034946592,0.42722166977963405,0.35867501987089884
2019-06-05,-1.7796617090099636,0,0.4183370116137039,0.27628434390785134,0.30537864447846186
2019-06-06,-1.7569427243804063,1,0.35073937767998725,0.37654468648060857,0.27271593583938614
2019-06-07,-1.800405834261286,1,0.3474472113708648,0.44942320443665185,0.2031295841925063
2019-06-10,-1.7971613447019978,2,0.3138548205184596,0.3046225206773066,0.3815226588042422
2019-06-11,-1.8711280330802373,2,0.13365751031990392,0.3685633159610539,0.497779173719036
2019-06-12,-1.9176682618757706,2,1.3929161911753592e-05,4.2079623257394474e-05,0.9999439912148338
2019-06-13,-1.9180633772589935,2,0.0315100070863506,0.29366464782208224,0.6748253450915713
2019-06-14,-2.155023620177103,1,0.11345072074512817,0.5386103012236236,0.3479389780312289
2019-06-17,-2.194260071152887,1,0.08395310649804034,0.565078818362254,0.35096807513970507
2019-06-18,-2.6057343774818693,1,0.4148642807092255,0.556223665134443,0.02891205415631525
2019-06-19,-2.6615229007494734,0,0.6044964200022255,0.39089918663395384,0.004604393363847724
2019-06-20,-2.5913272816636512,1,0.35269669151912825,0.646416950891899,0.0008863575889788451
2019-06-21,-2.5043244016174357,0,0.6780605815066698,0.3099989004127874,0.011940518080560531
2019-06-24,-2.499079718070187,0,0.9546549907149534,0.031143946339967515,0.014201062945062536
2019-06-25,-2.298939547777777,0,0.7538502779887637,0.1146871322546608,0.1314625897565962
2019-06-26,-2.3033673298958726,0,0.7369043839930636,0.04868980914287354,0.2144058068640479
2019-06-27,-2.3084820953461334,0,0.7511256086825726,0.046764037980692466,0.20211035333673782
2019-06-28,-2.29041788987182,0,0.5577948595231312,0.2079390032824621,0.2342661371944279
2019-07-01,-2.224230133564953,2,0.3726071376020502,0.22014697510025352,0.40724588729771083
2019-07-02,-2.3220605707841213,0,0.7060193427757698,0.19197579930588363,0.10200485791833824
2019-07-03,-2.2677098611443705,0,0.5949989556593502,0.14908652495999616,0.2559145193806256
2019-07-05,-2.3516085321454483,0,0.8705904079170939,0.04035790060042067,0.08905169148246869
2019-07-08,-2.368682767220428,0,0.9625236597109211,0.005741155243407271,0.031735185045674644
2019-07-09,-2.3771871649128116,0,0.9580696807131476,0.009695174932501896,0.03223514435435297
2019-07-10,-2.6544684415509097,0,0.9852599710845685,0.00022859882523426097,0.01451143009020451
2019-07-11,-2.697039823783542,0,0.9752806221392595,0.016524545637243235,0.008194832223484239
2019-07-12,-2.6915893435800933,0,0.8605614144442102,0.12292316231424752,0.016515423241553872
2019-07-15,-2.688145952157522,0,0.8515822541229924,0.0796550284813769,0.0687627173956303
2019-07-16,-2.7604391317401644,0,0.9061749766207686,0.04022636870911881,0.05359865467009103
2019-07-17,-2.5924752785668397,0,0.8385392069452092,0.10727157677344792,0.054189216281330395
2019-07-18,-2.730076098675913,0,0.9188895949389164,0.022334865706091014,0.058775539354973934
2019-07-19,-2.6458765170273812,0,0.761939424957021,0.17260084846902576,0.06545972657396104
2019-07-22,-2.7168401516675127,0,0.8944296772190476,0.04247373626696889,0.06309658651400309
2019-07-23,-2.598920322980247,0,0.9345203480398436,0.02445880216652,0.04102084979365672
2019-07-24,-2.6004182601978942,0,0.9400838451230258,0.025403930096427118,0.03451222478054434
2019-07-25,-2.538807340312511,0,0.5132056143723421,0.4422222597957171,0.04457212583192766
2019-07-26,-2.489391786570512,1,0.46864044204823124,0.4753693266210893,0.05599023133070363
2019-07-29,-2.479934930443947,1,0.254528747027866,0.6284525985264175,0.11701865444571415
2019-07-30,-2.489649436340681,1,0.3167252824834004,0.539285940069726,0.1439887774468734
2019-07-31,-2.356031191405194,1,0.09655241714686577,0.5224549159017603,0.3809926669513818
2019-08-01,-2.2901770373151114,1,0.1329499130889447,0.5604953275606585,0.30655475935040244
2019-08-02,-2.2631230468689068,0,0.6675412951576499,0.050927668169977305,0.2815310366723473
2019-08-05,-1.739124264272896,1,0.019046039019392023,0.600155342386871,0.38079861859371567
2019-08-06,-1.654067490603661,2,0.3021096099186904,0.23803237962438656,0.45985801045690994
2019-08-07,-1.6765389912225057,2,0.4644308681693023,0.027038970145159526,0.5085301616855225
2019-08-08,-1.5032653192177299,2,0.3886310716056766,0.15389701820361198,0.4574719101907366
2019-08-09,-1.5247291634989804,1,0.20543943736993217,0.41542914470055753,0.3791314179294826
2019-08-12,-1.5065023406063027,1,0.17216378808139995,0.4656438206803615,0.3621923912382653
2019-08-13,-1.4125870014779818,1,0.005265940403493619,0.7617711696015472,0.23296288999495796
2019-08-14,-1.2807571155726942,1,0.003067124509946902,0.5596181057923723,0.4373147696976969
2019-08-15,-1.276510938870837,1,0.021500114267406112,0.6456817988951727,0.3328180868374415
2019-08-16,-1.2311022003712453,1,0.019959840940847018,0.7267563412485903,0.2532838178105395
2019-08-19,-1.396939136250973,1,0.03271451041415524,0.5313541900725188,0.43593129951331683
2019-08-20,-1.4093929780980852,1,0.010949418664445345,0.5762176494665768,0.4128329318689856
2019-08-21,-1.3983143626605354,1,0.02703561424016138,0.6181659245512782,0.35479846120856773
2019-08-22,-1.4873497525194033,2,6.715735689890189e-06,0.012656742861758646,0.9873365414025705
2019-08-23,-1.3498669701485264,2,5.799914969865216e-06,1.978371435764345e-05,0.9999744163706814
2019-08-26,-1.3444602240866224,2,0.01749480671824133,0.21100596079231027,0.7714992324894447
2019-08-27,-1.4013779713870906,2,0.01666535463050897,0.4287569444007342,0.5545777009687728
2019-08-28,-1.6480819835477332,1,0.07847980723674229,0.4870871118806458,0.43443308088262567
2019-08-29,-1.6084827706025837,1,0.04266157339358214,0.5198403777612047,0.4374980488452293
2019-08-30,-1.6654713900704585,1,0.043756604204083255,0.5430239738702889,0.41321942192563904
2019-09-03,-1.704822741649872,2,0.0028577736297864943,0.20279462308273724,0.7943476032874918
2019-09-04,-1.6829038231800293,1,0.033606198444901245,0.5632697940658901,0.40312400748918265
