Date,price,log_return,simple_return,abs_return,sq_return,rv_21d_annualised
2019-03-21,256.4947204589844,0.011231550044810884,0.011294860706624554,0.011231550044810884,0.00012614771640909138,0.0888149139841157
2019-03-22,251.55824279785156,-0.019433536962992444,-0.019245923082936156,0.019433536962992444,0.00037766235889199356,0.11334382645817642
2019-03-25,251.36900329589844,-0.0007525522323716515,-0.0007522691359598266,0.0007525522323716515,5.663348624475561e-07,0.1115124614397142
2019-03-26,253.2427673339844,0.007426591131280488,0.007454236654152124,0.007426591131280488,5.5154255831213995e-05,0.11425933306645386
2019-03-27,251.91848754882812,-0.005243010250551734,-0.005229289661843661,0.005243010250551734,2.7489156487390558e-05,0.1159211112173153
2019-03-28,252.87338256835935,0.0037833262184061725,0.003790492031062742,0.0037833262184061725,1.4313557274879549e-05,0.11651990209683731
2019-03-29,254.4678955078125,0.006285781419438902,0.00630557840156265,0.006285781419438902,3.951104805296334e-05,0.11787848401421
2019-04-01,257.4856262207031,0.01178921732735255,0.011858984045387988,0.01178921732735255,0.00013898564519154963,0.12255604732508613
2019-04-02,257.6116943359375,0.000489492422967088,0.0004896122439328465,0.000489492422967088,2.396028321421906e-07,0.12136245220885569
2019-04-03,258.0172424316406,0.0015730233522950484,0.0015742612024991498,0.0015730233522950484,2.474402466865552e-06,0.12097196620574308
2019-04-04,258.7018127441406,0.002649682477017771,0.002653195988176593,0.002649682477017771,7.020817229015032e-06,0.11786359627666904
2019-04-05,259.9540100097656,0.004828634495856569,0.00484031113791783,0.004828634495856569,2.3315711094576027e-05,0.11210510065993963
2019-04-08,260.1521911621094,0.0007620795963924036,0.0007623700528269772,0.0007620795963924036,5.807653112376088e-07,0.11111066462097237
2019-04-09,258.81890869140625,-0.005138187480603189,-0.005125009575154049,0.005138187480603189,2.6400970585827348e-05,0.10551637923743118
2019-04-10,259.7016906738281,0.0034050058432459297,0.0034108094608900075,0.0034050058432459297,1.1594064792538925e-05,0.10543531413173023
2019-04-11,259.6296691894531,-0.0002773623563024299,-0.0002773238949200785,0.0002773623563024299,7.692987669363608e-08,0.10408078924953557
2019-04-12,261.3863525390625,0.006743324324257989,0.006766111727883883,0.006743324324257989,4.547242294212946e-05,0.1054286365418176
2019-04-15,261.2149963378906,-0.0006557817260942361,-0.000655566748253511,0.0006557817260942361,4.300496722791357e-07,0.10505467475152762
2019-04-16,261.3863525390625,0.0006557817260941837,0.0006559967979411496,0.0006557817260941837,4.30049672279067e-07,0.1047825564253974
2019-04-17,260.7467041015625,-0.0024501369884859722,-0.002447137852785941,0.0024501369884859722,6.0031712623471096e-06,0.10553888234952614
2019-04-18,261.2601623535156,0.001967247753015187,0.001969184054396056,0.001967247753015187,3.870063721743303e-06,0.10445280646699291
2019-04-22,261.4853210449219,0.0008614467746961492,0.0008618179265371673,0.0008614467746961492,7.420905456343981e-07,0.09815600041843923
2019-04-23,263.8365173339844,0.008951510549496503,0.0089916951348048,0.008951510549496503,8.012954111774719e-05,0.0688903639457802
2019-04-24,263.25103759765625,-0.002221566309604841,-0.0022191004575268236,0.002221566309604841,4.935356867971271e-06,0.06988307635674938
2019-04-25,263.08880615234375,-0.0006164513379574391,-0.0006162613708685649,0.0006164513379574391,3.8001225206951683e-07,0.06782659280940012
2019-04-26,264.3139953613281,0.004646131607315831,0.004656941611856036,0.004646131607315831,2.1586538912499187e-05,0.06336208726784491
2019-04-29,264.72833251953125,0.0015663670790867503,0.0015675944727659985,0.0015663670790867503,2.453505826446758e-06,0.06316764218245395
2019-04-30,264.8635559082031,0.0005106701766601137,0.0005108005908733837,0.0005106701766601137,2.6078402933007173e-07,0.06158808552973845
2019-05-01,262.8726806640625,-0.007544999000298704,-0.007516606946221915,0.007544999000298704,5.692700991450844e-05,0.05885439446879472
2019-05-02,262.3050842285156,-0.0021615410799406686,-0.0021592066323249393,0.0021615410799406686,4.672259840271072e-06,0.05984433909928075
2019-05-03,264.8724670410156,0.009740183753417255,0.009787773729400318,0.009740183753417255,9.487117955033344e-05,0.0672946824944237
2019-05-06,263.782470703125,-0.004123664812899524,-0.004115174182003023,0.004123664812899524,1.7004611489145664e-05,0.06956993847117861
2019-05-07,259.3774108886719,-0.01684060294903814,-0.01669959267085197,0.01684060294903814,0.0002836059076871521,0.09134344700242983
2019-05-08,259.01702880859375,-0.001390378100292355,-0.0013894119724743303,0.001390378100292355,1.933151261772578e-06,0.09139009779039238
2019-05-09,258.2332458496094,-0.0030305776420654585,-0.0030259900771372195,0.0030305776420654585,9.184400844587034e-06,0.0902419851494173
2019-05-10,259.5304870605469,0.00501094936905096,0.005023525172637822,0.00501094936905096,2.510961357919221e-05,0.09119610779508548
2019-05-13,253.00851440429688,-0.025451037627758445,-0.025129890249573905,0.025451037627758445,0.0006477553163295762,0.12679640562160427
2019-05-14,255.29660034179688,0.009002865898919262,0.009043513586439067,0.009002865898919262,8.105159439392334e-05,0.12881229733392305
2019-05-15,256.79205322265625,0.005840618110258386,0.005857707775415832,0.005840618110258386,3.411281990987825e-05,0.13105518313651407
2019-05-16,259.1702575683594,0.009218584916177655,0.009261206941014954,0.009218584916177655,8.498230785677818e-05,0.13554446056548342
2019-05-17,257.4947204589844,-0.006485994036829662,-0.006465005379458155,0.006485994036829662,4.2068118645789934e-05,0.13702448999279274
2019-05-20,255.79209899902344,-0.006634215569836663,-0.006612257746201555,0.006634215569836663,4.40128162270632e-05,0.1382301629660493
2019-05-21,258.0981750488281,0.008975034734144679,0.009015431120933393,0.008975034734144679,8.055124847910344e-05,0.14240651169880006
2019-05-22,257.3053894042969,-0.0030763709235103725,-0.003071643743243313,0.0030763709235103725,9.464058059020061e-06,0.1382542675116979
2019-05-23,254.16159057617188,-0.012293416952054489,-0.01221816159934852,0.012293416952054489,0.00015112810035706068,0.14350070596932715
2019-05-24,254.7380523681641,0.0022655234545621798,0.0022680916919248784,0.0022655234545621798,5.132596523171353e-06,0.14411409149154733
2019-05-28,252.3688812255859,-0.009343939998226969,-0.009300421042530815,0.009343939998226969,8.73092146904658e-05,0.14469979097677008
2019-05-29,250.67535400390625,-0.006733139955103301,-0.006710523157432591,0.006733139955103301,4.533517365500848e-05,0.14483241079260953
2019-05-30,251.36001586914065,0.002727546028757916,0.0027312691666678823,0.002727546028757916,7.439507338993079e-06,0.14563322076715435
2019-05-31,247.97279357910156,-0.013567200803367842,-0.0134755811433529,0.013567200803367842,0.00018406893763890504,0.14970338427725272
2019-06-03,247.34217834472656,-0.002546321475626241,-0.0025430823489668297,0.002546321475626241,6.483753057235397e-06,0.14968933350192037
2019-06-04,252.71121215820312,0.021474667491250543,0.021706907610369752,0.021474667491250543,0.0004611613438597729,0.16663316435053543
2019-06-05,254.90017700195312,0.008624622926763942,0.008661922140516864,0.008624622926763942,7.438412062886222e-05,0.1706197578906943
2019-06-06,256.5576477050781,0.006481380967684428,0.006502430569564899,0.006481380967684428,4.2008299248261934e-05,0.16339900362010307
2019-06-07,259.1251525878906,0.009957772866874992,0.010007516461812749,0.009957772866874992,9.91572404682718e-05,0.1673195828977009
2019-06-10,260.3143005371094,0.0045785895524652525,0.004589087309134987,0.0045785895524652525,2.096348228994396e-05,0.16764757305928218
2019-06-11,260.25115966796875,-0.00024258570449676333,-0.00024255628296387943,0.00024258570449676333,5.884782402619098e-08,0.16680560675358821
2019-06-12,259.7917785644531,-0.0017667049746462214,-0.001765145270060331,0.0017667049746462214,3.1212464674397058e-06,0.13887527162331975
2019-06-13,260.86370849609375,0.004117622776716903,0.004126111832960522,0.004117622776716903,1.695481733133782e-05,0.13645329906498493
2019-06-14,260.575439453125,-0.0011056671654588418,-0.0011050561407358606,0.0011056671654588418,1.2224998807737897e-06,0.13548412894922063
2019-06-17,260.6745910644531,0.00038043781954524104,0.00038051019519036444,0.00038043781954524104,1.4473293454033738e-07,0.13189103793360132
2019-06-18,263.4040832519531,0.010416439366385831,0.010470879330257032,0.010416439366385831,0.00010850220907359245,0.13395338671544216
2019-06-19,263.9986267089844,0.0022546099883602438,0.002257153532667644,0.0022546099883602438,5.083266199613779e-06,0.13100978976299993
2019-06-20,266.5209655761719,0.009509009318136244,0.009554363591322668,0.009509009318136244,9.042125821240191e-05,0.13140594074496495
2019-06-21,266.13360595703125,-0.0014544498747526818,-0.001453392675143661,0.0014544498747526818,2.1154244381680916e-06,0.13080844256394109
2019-06-24,265.80767822265625,-0.00122542763592423,-0.0012246771060834272,0.00122542763592423,1.5016728908868472e-06,0.12126006679024871
2019-06-25,263.20068359375,-0.009856236391857355,-0.009807822882838213,0.009856236391857355,9.714539581217329e-05,0.12816750427381948
2019-06-26,262.93817138671875,-0.000997881932990639,-0.0009973842143831124,0.000997881932990639,9.95768352189134e-07,0.1223529992963223
2019-06-27,263.8705749511719,0.0035398217836947695,0.0035460943518990096,0.0035398217836947695,1.253033826032002e-05,0.11827016393866235
2019-06-28,265.22833251953125,0.005132350604321949,0.005145543676518871,0.005132350604321949,2.6341022725683878e-05,0.11863591792370631
2019-07-01,267.63623046875,0.009037622337556991,0.009078584954876234,0.009037622337556991,8.16786175163091e-05,0.10498090217141241
2019-07-02,268.3333435058594,0.002601317179423892,0.0026047035406544516,0.002601317179423892,6.766851067965873e-06,0.10265125620584138
2019-07-03,270.4786376953125,0.007963095107531345,0.007994884874999775,0.007963095107531345,6.341088369158963e-05,0.08207817419332789
2019-07-05,270.17083740234375,-0.0011386317397901725,-0.0011379837446366947,0.0011386317397901725,1.296482238857595e-06,0.08096156874240372
2019-07-08,268.68634033203125,-0.00550981182837948,-0.005494660654664751,0.00550981182837948,3.0358026384150432e-05,0.08461041198054195
2019-07-09,269.021240234375,0.0012456582639038196,0.0012464344183999998,0.0012456582639038196,1.5516645104318777e-06,0.07979009702769792
2019-07-10,270.3066101074219,0.004766571227080297,0.0047779493988171495,0.004766571227080297,2.272020126282977e-05,0.07987564436277761
2019-07-11,270.9403381347656,0.002341734467051776,0.002344478468698563,0.002341734467051776,5.483720314178265e-06,0.07954653941058713
2019-07-12,272.1532897949219,0.004466830817264936,0.004476821976773904,0.004466830817264936,1.9952577550067736e-05,0.07883731149021901
2019-07-15,272.2437744140625,0.00033242141048402194,0.00033247666860392044,0.00033242141048402194,1.1050399414818661e-07,0.0787758392766834
2019-07-16,271.36578369140625,-0.0032302282879512713,-0.003225016713590323,0.0032302282879512713,1.04343747922806e-05,0.08017391257215715
2019-07-17,269.5191650390625,-0.006828164959577245,-0.006804906009976963,0.006828164959577245,4.662383671519852e-05,0.08563471049485144
2019-07-18,270.5057678222656,0.0036539197390898217,0.0036606034419115474,0.0036539197390898217,1.3351129459710231e-05,0.07986070485334429
2019-07-19,269.003173828125,-0.005570242727394611,-0.005554757690519496,0.005570242727394611,3.1027604042092555e-05,0.08317272340921938
2019-07-22,269.6639099121094,0.0024532273654945475,0.0024562389899775994,0.0024532273654945475,6.018324506811318e-06,0.07735216544276155
2019-07-23,271.5920715332031,0.007124798039194372,0.007150239799319724,0.007124798039194372,5.076274709930796e-05,0.08019636615274643
2019-07-24,272.86846923828125,0.0046886778667094555,0.004699686916015411,0.0046886778667094555,2.198370013777113e-05,0.08077411482221646
2019-07-25,271.56488037109375,-0.004788800536728769,-0.004777352512829736,0.004788800536728769,2.2932610580573748e-05,0.0735836024597723
2019-07-26,273.3843688964844,0.006677668751496283,0.0067000140920441265,0.006677668751496283,4.4591259954709926e-05,0.07510227937549192
2019-07-29,272.886474609375,-0.0018228848597718905,-0.001821224414252809,0.0018228848597718905,3.3229092119855847e-06,0.07588016727887051
2019-07-30,272.2166442871094,-0.0024576291574565146,-0.0024546116593886502,0.0024576291574565146,6.039941075580418e-06,0.07598317780834705
2019-07-31,269.2384033203125,-0.011000990815039111,-0.010940701199944614,0.011000990815039111,0.0001210217989125749,0.08156970277129218
2019-08-01,266.89398193359375,-0.00874573666693802,-0.008707603959193011,0.00874573666693802,7.648790984742413e-05,0.08681082145821804
2019-08-02,264.8843994140625,-0.0075580059521057315,-0.00752951604593044,0.0075580059521057315,5.7123453972065664e-05,0.08492454136145255
2019-08-05,256.91851806640625,-0.030534517885784054,-0.030073048338358888,0.030534517885784054,0.0009323567825172663,0.1329956060561984
2019-08-06,260.5212097167969,0.013925292838519053,0.014022701351015243,0.013925292838519053,0.00019391378063851004,0.1438575610093611
2019-08-07,260.67510986328125,0.0005905649950918145,0.0005907394129318622,0.0005905649950918145,3.487670134277949e-07,0.14371960246805118
2019-08-08,265.78955078125,0.01942999103850951,0.019619981825848898,0.01942999103850951,0.00037752455175655983,0.15984805075504957
2019-08-09,263.9791564941406,-0.006834685815312329,-0.00681138247078561,0.006834685815312329,4.671293019403156e-05,0.16073205436081306
2019-08-12,260.7655944824219,-0.012248249002634676,-0.012173544511610235,0.012248249002634676,0.00015001960363054135,0.16365793427077438
2019-08-13,264.8210144042969,0.015432282093849815,0.015551974676430547,0.015432282093849815,0.00023815533062415765,0.17441613232727182
2019-08-14,256.99090576171875,-0.030013482318951817,-0.029567550219500527,0.030013482318951817,0.0009008091209100333,0.20080049069625486
2019-08-15,257.6698303222656,0.0026383398101681877,0.002641823291507306,0.0026383398101681877,6.960836953918309e-06,0.2009616735141236
2019-08-16,261.4716796875,0.014646940227867122,0.014754732288523753,0.014646940227867122,0.00021453285803871218,0.2084252327665333
2019-08-19,264.6218566894531,0.011975872860271315,0.012047870751119572,0.011975872860271315,0.00014342153076538303,0.21304393311803493
2019-08-20,262.59417724609375,-0.007692062875994915,-0.007662554668486643,0.007692062875994915,5.916783128825916e-05,0.21399936009160145
2019-08-21,264.73052978515625,0.008102651738939592,0.008135567061947402,0.008102651738939592,6.56529652025408e-05,0.21450860837527455
2019-08-22,264.6490173339844,-0.0003079546698003799,-0.00030790725662821483,0.0003079546698003799,9.483607865186103e-08,0.21347068744680187
2019-08-23,257.8508605957031,-0.02602312714528078,-0.02568744371985343,0.02602312714528078,0.0006772031464194494,0.22970340185506066
2019-08-26,260.7023620605469,0.010998023279022202,0.011058723861754993,0.010998023279022202,0.00012095651604591426,0.23234308954961666
2019-08-27,259.679443359375,-0.003931421152864968,-0.003923703234166687,0.003931421152864968,1.5456072281194114e-05,0.23240769477503456
2019-08-28,261.5079345703125,0.0070166653694774565,0.007041339843011807,0.0070166653694774565,4.9233592907224214e-05,0.23466512124351607
2019-08-29,264.84814453125,0.012691996661869319,0.012772881887602505,0.012691996661869319,0.00016108677926490194,0.23743796122709085
2019-08-30,264.73052978515625,-0.00044418234242283954,-0.00044408370805060216,0.00044418234242283954,1.9729795332024067e-07,0.23566491784943988
2019-09-03,263.1825866699219,-0.005864402695392286,-0.005847240650674546,0.005864402695392286,3.439121897372431e-05,0.23508795713902128
2019-09-04,266.16986083984375,0.01128664237178192,0.011350576828506043,0.01128664237178192,0.00012738829602850301,0.2107078716708204
2019-09-05,269.59149169921875,0.01277313999541378,0.012855064989622633,0.01277313999541378,0.00016315310534243915,0.20990077668047377
2019-09-06,269.7997131347656,0.0007720609606677174,0.0007723590764474597,0.0007720609606677174,5.960781269871587e-07,0.20989039683790334
2019-09-09,269.9354553222656,0.0005029955366813681,0.0005031220601490194,0.0005029955366813681,2.530045099213775e-07,0.19966682073501324
2019-09-10,269.87213134765625,-0.00023461683927231898,-0.00023458931889397405,0.00023461683927231898,5.504506127013316e-08,0.19781361435112915
2019-09-11,271.7912292480469,0.007085972838408344,0.007111137748115226,0.007085972838408344,5.02110110666608e-05,0.19270732923455522
2019-09-12,272.7326354980469,0.00345772609390761,0.0034637109247583897,0.00345772609390761,1.1955869740489578e-05,0.18653428829462454
2019-09-13,272.55157470703125,-0.0006640969765175502,-0.0006638765129262092,0.0006640969765175502,4.4102479421975157e-07,0.14797565350004924
2019-09-16,271.70977783203125,-0.0030933577860195057,-0.003088578284329735,0.0030933577860195057,9.568862392327498e-06,0.14937966402505207
2019-09-17,272.3976135253906,0.0025283099281213145,0.0025315087990118723,0.0025283099281213145,6.392351092636806e-06,0.14274154406452916
2019-09-18,272.5606384277344,0.0005983023713196598,0.0005984813898840535,0.0005983023713196598,3.5796572752672805e-07,0.13803547402512284
2019-09-19,272.5425109863281,-6.651013274245278e-05,-6.650792099260894e-05,6.651013274245278e-05,4.42359775741869e-09,0.13417509769542688
2019-09-20,271.25482177734375,-0.004735924721203765,-0.004724727912442828,0.004735924721203765,2.2428982964908958e-05,0.1339116028720688
2019-09-23,271.1911926269531,-0.00023460085978265461,-0.00023457334315279965,0.00023460085978265461,5.503756341076077e-08,0.13390171629432626
2019-09-24,269.06317138671875,-0.007877890073979807,-0.007846940822896276,0.007877890073979807,6.206115201770957e-05,0.09720911231391256
2019-09-25,270.6546325683594,0.005897399650227448,0.005914823546598447,0.005897399650227448,3.477932263450282e-05,0.09278306789170773
2019-09-26,270.0906982421875,-0.0020857675452241797,-0.0020835938436392087,0.0020857675452241797,4.3504262527105e-06,0.09156280655306376
2019-09-27,268.6357727050781,-0.005401364710390626,-0.005386803568498855,0.005401364710390626,2.9174740734653213e-05,0.09286690895825789
2019-09-30,269.8816223144531,0.00462696968967112,0.004637690642723014,0.00462696968967112,2.1408848509135257e-05,0.0841757332830455
2019-10-01,266.67144775390625,-0.01196605906862761,-0.011894750494742978,0.01196605906862761,0.00014318656963388507,0.09522536877930994
2019-10-02,261.9607238769531,-0.017822784259193532,-0.017664897823258308,0.017822784259193532,0.00031765163874975677,0.11249878468023802
2019-10-03,264.1070556640625,0.008159951169760257,0.008193334311129563,0.008159951169760257,6.658480309287178e-05,0.10893358954032067
2019-10-04,267.680908203125,0.013441095274766519,0.013531832877681005,0.013441095274766519,0.00018066304218535085,0.10996872547369771
2019-10-07,266.5259704589844,-0.004323941116110162,-0.004314606341906946,0.004323941116110162,1.869646677558799e-05,0.11073441858011068
2019-10-08,262.38818359375,-0.01564666496551745,-0.01552489184490613,0.01564666496551745,0.00024481812454315113,0.12227246326015331
2019-10-09,264.8798828125,0.009451426801624233,0.009496232584192299,0.009451426801624233,8.932946858646088e-05,0.12786215943023238
2019-10-10,266.67144775390625,0.006740917094670078,0.006763688213628605,0.006740917094670078,4.543996327721529e-05,0.12759629225120583
2019-10-11,269.4359130859375,0.010313194844005773,0.010366559132278796,0.010313194844005773,0.00010636198789042725,0.1326596239829149
2019-10-14,269.1358947753906,-0.0011141256827832805,-0.001113505275190163,0.0011141256827832805,1.241276037037311e-06,0.13267241579546546
2019-10-15,271.8003845214844,0.009851479360742908,0.009900164927154842,0.009851479360742908,9.705164559514348e-05,0.13711168839111523
2019-10-16,271.3638916015625,-0.0016072228350456298,-0.0016059319441006359,0.0016072228350456298,2.583165241492112e-06,0.13690512182421757
2019-10-17,272.16424560546875,0.0029450345900765796,0.0029493754647409443,0.0029450345900765796,8.673228736747528e-06,0.13731419253869745
2019-10-18,270.9729309082031,-0.004386798250060836,-0.004377190305123957,0.004386798250060836,1.924399888673681e-05,0.13812625367968412
2019-10-21,272.8097839355469,0.006755860249374817,0.006778732551577349,0.006755860249374817,4.564164770908276e-05,0.13918244230114551
2019-10-22,271.918701171875,-0.003271661324355329,-0.0032663152721912336,0.003271661324355329,1.0703767821282465e-05,0.13971837462586362
2019-10-23,272.7098083496094,0.0029051278818515,0.0029093518552603115,0.0029051278818515,8.439768009910984e-06,0.13689837400445612
2019-10-24,273.1554870605469,0.0016329259753880582,0.0016342599249901113,0.0016329259753880582,2.6664472410970413e-06,0.1356264041007471
2019-10-25,274.27398681640625,0.00408637592847774,0.00409473654692305,0.00408637592847774,1.669846822884231e-05,0.13586436974990396
2019-10-28,275.81988525390625,0.005620504374158267,0.005636329042516097,0.005620504374158267,3.159006941993221e-05,0.13495698307186915
2019-10-29,275.7381591796875,-0.00029634623460452023,-0.0002963023283963917,0.00029634623460452023,8.782109076427734e-08,0.13448464583699288
2019-10-30,276.5838928222656,0.003062467994907879,0.0030671621406850313,0.003062467994907879,9.378710219835083e-06,0.12600580475751544
2019-10-31,275.8472900390625,-0.0026667691563924544,-0.002663216486277764,0.0026667691563924544,7.111657733486123e-06,0.10565538616769342
2019-11-01,278.40264892578125,0.009221027602632043,0.00926367225270508,0.009221027602632043,8.502735004850204e-05,0.10643773797261899
2019-11-04,279.5212097167969,0.004009730978045536,0.004017780704787199,0.004009730978045536,1.607794251629801e-05,0.09898710177511494
2019-11-05,279.2119140625,-0.001107132091248912,-0.001106519446628873,0.001107132091248912,1.225741467473189e-06,0.09697952592457165
2019-11-06,279.27569580078125,0.0002284087862725404,0.00022843487354551328,0.0002284087862725404,5.2170573646495036e-08,0.07269078246952373
2019-11-07,280.2578430175781,0.0035105964427422738,0.003516765803700528,0.0035105964427422738,1.2324287383794707e-05,0.06882714261331248
2019-11-08,280.94891357421875,0.002462803228311208,0.002465838419363209,0.002462803228311208,6.065399741380108e-06,0.06722938291413903
2019-11-11,280.41241455078125,-0.0019114219662140584,-0.0019095963625991308,0.0019114219662140584,3.653533932925617e-06,0.062458751200922015
2019-11-12,281.00360107421875,0.0021060558498504607,0.002108275143183569,0.0021060558498504607,4.4354712426893465e-06,0.06148836601787799
2019-11-13,281.094482421875,0.0003233647333680056,0.00032341702137927975,0.0003233647333680056,1.0456475078616136e-07,0.05475575501102915
