Date,Adj Close
2019-11-21,282.15850830078125
2019-11-22,282.7860107421875
2019-11-25,284.9776611328125
2019-11-26,285.6232604980469
2019-11-27,286.8965148925781
2019-11-29,285.83245849609375
2019-12-02,283.4043884277344
2019-12-03,281.5037536621094
2019-12-04,283.2406311035156
2019-12-05,283.7498779296875
2019-12-06,286.3416748046875
2019-12-09,285.4413757324219
2019-12-10,285.1230163574219
2019-12-11,285.9324951171875
2019-12-12,288.39691162109375
2019-12-13,288.5696716308594
2019-12-16,290.55218505859375
2019-12-17,290.6158142089844
2019-12-18,290.6340026855469
2019-12-19,291.8253479003906
2019-12-20,293.1048278808594
2019-12-23,293.5525207519531
2019-12-24,293.5616149902344
2019-12-26,295.1244201660156
2019-12-27,295.0513000488281
2019-12-30,293.4246520996094
2019-12-31,294.137451171875
2020-01-02,296.88812255859375
2020-01-03,294.6401062011719
2020-01-06,295.76422119140625
2020-01-07,294.9324645996094
2020-01-08,296.5043640136719
2020-01-09,298.514892578125
2020-01-10,297.6557922363281
2020-01-13,299.702880859375
2020-01-14,299.2458801269531
2020-01-15,299.9221496582031
2020-01-16,302.4169921875
2020-01-17,303.3583679199219
2020-01-21,302.7643127441406
2020-01-22,302.80096435546875
2020-01-23,303.1481628417969
2020-01-24,300.4523010253906
2020-01-27,295.63616943359375
2020-01-28,298.7342529296875
2020-01-29,298.4875183105469
2020-01-30,299.4561462402344
2020-01-31,294.0186462402344
2020-02-03,296.2027893066406
2020-02-04,300.7172546386719
2020-02-05,304.19000244140625
2020-02-06,305.2135314941406
2020-02-07,303.5868225097656
2020-02-10,305.8531799316406
2020-02-11,306.38336181640625
2020-02-12,308.35723876953125
2020-02-13,308.0282897949219
2020-02-14,308.5218200683594
2020-02-18,307.7266540527344
2020-02-19,309.19793701171875
2020-02-20,307.9276428222656
2020-02-21,304.7565002441406
2020-02-24,294.6492004394531
2020-02-25,285.7206115722656
2020-02-26,284.6697082519531
2020-02-27,271.88482666015625
2020-02-28,270.74237060546875
2020-03-02,282.4673156738281
2020-03-03,274.37957763671875
2020-03-04,285.9125671386719
2020-03-05,276.4084167480469
2020-03-06,271.8390197753906
2020-03-09,250.6099853515625
2020-03-10,263.57769775390625
2020-03-11,250.7286834716797
2020-03-12,226.73971557617188
2020-03-13,246.12286376953125
2020-03-16,219.19119262695312
2020-03-17,231.02574157714844
2020-03-18,219.32826232910156
2020-03-19,219.7943115234375
2020-03-20,210.3224639892578
2020-03-23,204.94485473632812
2020-03-24,223.5135803222656
2020-03-25,226.8596038818359
2020-03-26,240.1058654785156
2020-03-27,232.9541473388672
2020-03-30,240.5194854736328
2020-03-31,236.9345245361328
2020-04-01,226.271240234375
2020-04-02,231.49256896972656
2020-04-03,228.14654541015625
2020-04-06,243.47024536132812
2020-04-07,243.718505859375
2020-04-08,251.89968872070312
2020-04-09,255.7329864501953
2020-04-13,253.39801025390625
2020-04-14,260.8715515136719
2020-04-15,255.3285675048828
2020-04-16,256.5602722167969
2020-04-17,263.49139404296875
2020-04-20,258.8491516113281
2020-04-21,250.9897003173828
2020-04-22,256.5602722167969
2020-04-23,256.5418701171875
2020-04-24,260.1177978515625
2020-04-27,263.8682556152344
2020-04-28,262.6549072265625
2020-04-29,269.53082275390625
2020-04-30,267.0212707519531
2020-05-01,259.95233154296875
2020-05-04,260.6692810058594
2020-05-05,263.0777893066406
2020-05-06,261.2943115234375
2020-05-07,264.44732666015625
2020-05-08,268.822998046875
2020-05-11,268.87811279296875
2020-05-12,263.5189514160156
2020-05-13,258.8583679199219
2020-05-14,261.956298828125
2020-05-15,263.160400390625
2020-05-18,271.1762390136719
2020-05-19,268.3908996582031
2020-05-20,272.9504089355469
2020-05-21,271.0659484863281
2020-05-22,271.58074951171875
2020-05-26,274.92669677734375
2020-05-27,279.0173645019531
2020-05-28,278.50262451171875
2020-05-29,279.7435607910156
2020-06-01,280.8741760253906
2020-06-02,283.1999206542969
2020-06-03,286.9688415527344
2020-06-04,286.2149353027344
2020-06-05,293.55059814453125
2020-06-08,297.0988464355469
2020-06-09,294.8834228515625
2020-06-10,293.2380676269531
2020-06-11,276.3330993652344
2020-06-12,279.6424865722656
2020-06-15,282.2530517578125
2020-06-16,287.685791015625
2020-06-17,286.49072265625
2020-06-18,286.6010437011719
2020-06-19,284.9632568359375
2020-06-22,286.7912902832031
2020-06-23,288.1116027832031
2020-06-24,280.7621765136719
2020-06-25,283.772216796875
2020-06-26,277.03216552734375
2020-06-29,281.10382080078125
2020-06-30,284.70465087890625
2020-07-01,286.6990051269531
2020-07-02,288.27777099609375
2020-07-06,292.7279968261719
2020-07-07,289.7088623046875
2020-07-08,291.9247741699219
2020-07-09,290.2628173828125
2020-07-10,293.2265930175781
2020-07-13,290.6875
2020-07-14,294.45458984375
2020-07-15,297.1597595214844
2020-07-16,296.1810607910156
2020-07-17,297.0398254394531
2020-07-20,299.4403076171875
2020-07-21,300.077392578125
2020-07-22,301.7854919433594
2020-07-23,298.1846923828125
2020-07-24,296.2642517089844
2020-07-27,298.4247131347656
2020-07-28,296.5320129394531
2020-07-29,300.178955078125
2020-07-30,299.10791015625
2020-07-31,301.4715576171875
2020-08-03,303.5674133300781
2020-08-04,304.739990234375
2020-08-05,306.6327209472656
2020-08-06,308.6824645996094
2020-08-07,308.9039306640625
2020-08-10,309.8272399902344
2020-08-11,307.2698059082031
2020-08-12,311.5538024902344
2020-08-13,310.9906311035156
2020-08-14,310.9998779296875
2020-08-17,311.98779296875
2020-08-18,312.66180419921875
2020-08-19,311.3599548339844
2020-08-20,312.32940673828125
2020-08-21,313.4374084472656
2020-08-24,316.6134033203125
2020-08-25,317.7214050292969
2020-08-26,320.90673828125
2020-08-27,321.6084289550781
2020-08-28,323.6857604980469
2020-08-31,322.5132751464844
2020-09-01,325.5508117675781
2020-09-02,330.2596130371094
2020-09-03,318.8940124511719
2020-09-04,316.2902526855469
2020-09-08,307.6483459472656
2020-09-09,313.72357177734375
2020-09-10,308.2760925292969
2020-09-11,308.43316650390625
2020-09-14,312.4955749511719
2020-09-15,314.0744934082031
2020-09-16,312.8280334472656
2020-09-17,310.07666015625
2020-09-18,306.5068054199219
2020-09-21,303.0954284667969
2020-09-22,306.18231201171875
2020-09-23,299.0816650390625
2020-09-24,299.8789367675781
2020-09-25,304.7269592285156
2020-09-28,309.78826904296875
2020-09-29,308.1011962890625
2020-09-30,310.437255859375
2020-10-01,312.4302062988281
2020-10-02,309.4638366699219
2020-10-05,314.9515380859375
2020-10-06,310.4742126464844
2020-10-07,315.87860107421875
2020-10-08,318.6780700683594
2020-10-09,321.5238952636719
2020-10-12,326.69647216796875
2020-10-13,324.564453125
2020-10-14,322.5249938964844
2020-10-15,322.12640380859375
2020-10-16,321.9317626953125
2020-10-19,317.0373229980469
2020-10-20,318.3072509765625
2020-10-21,317.7047424316406
2020-10-22,319.44744873046875
2020-10-23,320.5320129394531
2020-10-26,314.60858154296875
2020-10-27,313.52410888671875
2020-10-28,302.8080749511719
2020-10-29,305.8857116699219
2020-10-30,302.6968688964844
2020-11-02,306.0896911621094
2020-11-03,311.493896484375
2020-11-04,318.45550537109375
2020-11-05,324.66632080078125
2020-11-06,324.5922546386719
2020-11-09,328.6708984375
2020-11-10,328.18890380859375
2020-11-11,330.626953125
2020-11-12,327.41949462890625
2020-11-13,331.9525146484375
2020-11-16,336.0960388183594
2020-11-17,334.2884216308594
2020-11-18,330.26531982421875
2020-11-19,331.6557922363281
2020-11-20,329.3846435546875
2020-11-23,331.3591613769531
2020-11-24,336.6986083984375
2020-11-25,336.1794738769531
2020-11-27,337.11572265625
2020-11-30,335.62335205078125
2020-12-01,339.29412841796875
2020-12-02,340.0079650878906
2020-12-03,339.9152526855469
2020-12-04,342.8445129394531
2020-12-07,342.1400451660156
2020-12-08,343.14111328125
2020-12-09,340.0635681152344
2020-12-10,339.95233154296875
2020-12-11,339.5536804199219
2020-12-14,338.033447265625
2020-12-15,342.6034240722656
2020-12-16,343.14111328125
2020-12-17,345.05987548828125
2020-12-18,343.6822204589844
2020-12-21,342.45330810546875
2020-12-22,341.87615966796875
2020-12-23,342.18341064453125
2020-12-24,343.51470947265625
2020-12-28,346.4656677246094
2020-12-29,345.80474853515625
2020-12-30,346.298095703125
2020-12-31,348.0575866699219
2021-01-04,343.319091796875
2021-01-05,345.6836853027344
2021-01-06,347.7503662109375
2021-01-07,352.9170227050781
2021-01-08,354.9278564453125
2021-01-11,352.5353698730469
2021-01-12,352.60980224609375
2021-01-13,353.5594177246094
2021-01-14,352.32122802734375
2021-01-15,349.75189208984375
2021-01-19,352.49810791015625
2021-01-20,357.37628173828125
2021-01-21,357.7020568847656
2021-01-22,356.4360046386719
2021-01-25,357.8417663574219
2021-01-26,357.28314208984375
2021-01-27,348.5509948730469
2021-01-28,351.54864501953125
2021-01-29,344.5107727050781
2021-02-01,350.2452697753906
2021-02-02,355.1977233886719
2021-02-03,355.4770812988281
2021-02-04,359.517333984375
2021-02-05,360.9324340820313
2021-02-08,363.5390625
2021-02-09,363.29693603515625
2021-02-10,363.1387023925781
2021-02-11,363.7252197265625
2021-02-12,365.5219421386719
2021-02-16,365.2054443359375
2021-02-17,365.2892456054687
2021-02-18,363.7345581054687
2021-02-19,363.0921020507813
2021-02-22,360.29931640625
2021-02-23,360.7369384765625
2021-02-24,364.7119140625
2021-02-25,355.9239807128906
2021-02-26,354.0899963378906
2021-03-01,362.6732177734375
2021-03-02,359.8432312011719
2021-03-03,355.0769348144531
2021-03-04,350.68292236328125
2021-03-05,357.13421630859375
2021-03-08,355.3561706542969
2021-03-09,360.4296875
2021-03-10,362.6732177734375
2021-03-11,366.3504943847656
2021-03-12,366.8438415527344
2021-03-15,369.0315551757813
2021-03-16,368.5660705566406
2021-03-17,369.8228454589844
2021-03-18,364.4420776367187
2021-03-19,363.7677307128906
2021-03-22,366.6723937988281
2021-03-23,363.7864074707031
2021-03-24,361.93707275390625
2021-03-25,363.9731750488281
2021-03-26,369.8385314941406
2021-03-29,369.6517028808594
2021-03-30,368.6710815429687
2021-03-31,370.1654968261719
2021-04-01,374.1629333496094
2021-04-05,379.5333251953125
2021-04-06,379.30914306640625
2021-04-07,379.7481384277344
2021-04-08,381.55072021484375
2021-04-09,384.3246154785156
2021-04-12,384.4647216796875
2021-04-13,385.6041870117187
2021-04-14,384.2872924804687
2021-04-15,388.4154968261719
2021-04-16,389.7137756347656
2021-04-19,387.7991027832031
2021-04-20,384.9598388671875
2021-04-21,388.602294921875
2021-04-22,385.05316162109375
2021-04-23,389.2280578613281
2021-04-26,390.0406188964844
2021-04-27,389.95654296875
2021-04-28,389.8445129394531
2021-04-29,392.3287963867187
2021-04-30,389.7511291503906
2021-05-03,390.59173583984375
2021-05-04,388.1820983886719
2021-05-05,388.3033447265625
2021-05-06,391.4042663574219
2021-05-07,394.2528991699219
2021-05-10,390.3488159179687
2021-05-11,386.8651123046875
2021-05-12,378.6460266113281
2021-05-13,383.194580078125
2021-05-14,389.07855224609375
2021-05-17,388.088623046875
2021-05-18,384.7449645996094
2021-05-19,383.7362365722656
2021-05-20,387.8644409179687
2021-05-21,387.5468444824219
2021-05-24,391.4976501464844
2021-05-25,390.6289978027344
2021-05-26,391.4042663574219
2021-05-27,391.60980224609375
2021-05-28,392.3100891113281
2021-06-01,391.9646911621094
2021-06-02,392.5810852050781
2021-06-03,391.1240234375
2021-06-04,394.70123291015625
2021-06-07,394.3182678222656
2021-06-08,394.4023132324219
2021-06-09,393.8138732910156
2021-06-10,395.6445007324219
2021-06-11,396.29827880859375
2021-06-14,397.18560791015625
2021-06-15,396.45709228515625
2021-06-16,394.2434997558594
2021-06-17,394.1128845214844
2021-06-18,388.7960205078125
2021-06-21,394.3620300292969
2021-06-22,396.4703979492187
2021-06-23,395.992431640625
2021-06-24,398.3351440429687
2021-06-25,399.75
2021-06-28,400.5558776855469
2021-06-29,400.771484375
2021-06-30,401.1087341308594
2021-07-01,403.3294677734375
2021-07-02,406.4124450683594
2021-07-06,405.6720581054687
2021-07-07,407.1057739257813
2021-07-08,403.78863525390625
2021-07-09,408.0990295410156
2021-07-12,409.560791015625
2021-07-13,408.1646423339844
2021-07-14,408.773681640625
2021-07-15,407.37750244140625
2021-07-16,404.1821594238281
2021-07-19,398.2132568359375
2021-07-20,403.9198303222656
2021-07-21,407.1900329589844
2021-07-22,408.0427551269531
2021-07-23,412.2406921386719
2021-07-26,413.252685546875
2021-07-27,411.3692626953125
2021-07-28,411.20062255859375
2021-07-29,412.906005859375
2021-07-30,410.90081787109375
2021-08-02,410.0387573242187
2021-08-03,413.3745422363281
2021-08-04,411.3411865234375
2021-08-05,413.9461975097656
2021-08-06,414.6302185058594
2021-08-09,414.2928466796875
2021-08-10,414.8081970214844
2021-08-11,415.8390197753906
2021-08-12,417.085205078125
2021-08-13,417.84429931640625
2021-08-16,418.8281555175781
2021-08-17,416.08258056640625
2021-08-18,411.528564453125
2021-08-19,412.1657409667969
2021-08-20,415.4454650878906
2021-08-23,419.0998840332031
2021-08-24,419.76513671875
2021-08-25,420.64599609375
2021-08-26,418.162841796875
2021-08-27,421.9016418457031
2021-08-30,423.757080078125
2021-08-31,423.1291198730469
2021-09-01,423.35406494140625
2021-09-02,424.6564636230469
2021-09-03,424.553466796875
2021-09-07,423.0354309082031
2021-09-08,422.52008056640625
2021-09-09,420.7115783691406
2021-09-10,417.3944396972656
2021-09-13,418.462646484375
2021-09-14,416.2044067382813
2021-09-15,419.6808471679687
2021-09-16,419.015625
2021-09-17,414.9338684082031
2021-09-20,408.01519775390625
2021-09-21,407.6298522949219
2021-09-22,411.6061706542969
2021-09-23,416.6071472167969
2021-09-24,417.2933654785156
2021-09-27,416.09954833984375
2021-09-28,407.7144470214844
2021-09-29,408.400634765625
2021-09-30,403.4090270996094
2021-10-01,408.20318603515625
2021-10-04,402.9389953613281
2021-10-05,407.1314697265625
2021-10-06,408.82366943359375
2021-10-07,412.3580932617187
2021-10-08,411.6061706542969
2021-10-11,408.626220703125
2021-10-12,407.6204528808594
2021-10-13,409.0868225097656
2021-10-14,415.9679870605469
2021-10-15,419.1358337402344
2021-10-18,420.3768005371094
2021-10-19,423.6199035644531
2021-10-20,425.2837219238281
2021-10-21,426.39300537109375
2021-10-22,425.951171875
2021-10-25,428.2354736328125
2021-10-26,428.6207885742187
2021-10-27,426.7220764160156
2021-10-28,430.8393859863281
2021-10-29,431.7135620117187
2021-11-01,432.4562377929687
2021-11-02,434.2046813964844
2021-11-03,436.8555908203125
2021-11-04,438.9143371582031
2021-11-05,440.4371948242187
2021-11-08,440.8132019042969
2021-11-09,439.3561401367187
2021-11-10,435.8216247558594
2021-11-11,435.9625549316406
2021-11-12,439.2527465820313
2021-11-15,439.4031372070313
2021-11-16,441.1422119140625
2021-11-17,440.0705871582031
2021-11-18,441.5652160644531
2021-11-19,440.775634765625
2021-11-22,439.5347900390625
2021-11-23,440.11761474609375
2021-11-24,441.2926940917969
2021-11-26,431.4504089355469
2021-11-29,436.7428588867187
2021-11-30,428.244873046875
2021-12-01,423.4881896972656
2021-12-02,429.97454833984375
2021-12-03,426.2332153320313
2021-12-06,431.28125
2021-12-07,440.20220947265625
2021-12-08,441.3677978515625
2021-12-09,438.387939453125
2021-12-10,442.5146789550781
2021-12-13,438.5947265625
2021-12-14,435.5771789550781
2021-12-15,442.383056640625
2021-12-16,438.48193359375
2021-12-17,433.8152160644531
2021-12-20,429.20220947265625
2021-12-21,436.8244323730469
2021-12-22,441.1921691894531
2021-12-23,443.937255859375
2021-12-27,450.2199096679687
2021-12-28,449.85205078125
2021-12-29,450.4274291992187
2021-12-30,449.1823120117187
2021-12-31,448.0502014160156
2022-01-03,450.6444396972656
2022-01-04,450.4934692382813
2022-01-05,441.8430480957031
2022-01-06,441.4280090332031
2022-01-07,439.6827392578125
2022-01-10,439.1356506347656
2022-01-11,443.1354370117187
2022-01-12,444.3334045410156
2022-01-13,438.2112121582031
2022-01-14,438.390380859375
2022-01-18,430.6266479492187
2022-01-19,426.1552734375
2022-01-20,421.4385986328125
2022-01-21,413.16546630859375
2022-01-24,414.9200134277344
2022-01-25,409.8543701171875
2022-01-26,408.8260498046875
2022-01-27,406.8072509765625
2022-01-28,416.9105224609375
2022-01-31,424.4195556640625
2022-02-01,427.2872619628906
2022-02-02,431.4380187988281
2022-02-03,421.2969665527344
2022-02-04,423.2779846191406
2022-02-07,421.9197082519531
2022-02-08,425.39117431640625
2022-02-09,431.6172180175781
2022-02-10,423.8629455566406
2022-02-11,415.5049133300781
2022-02-14,414.1464538574219
2022-02-15,420.8253479003906
2022-02-16,421.2969665527344
2022-02-17,412.2975769042969
2022-02-18,409.6278991699219
2022-02-22,405.2319030761719
2022-02-23,398.0436706542969
2022-02-24,404.0338134765625
2022-02-25,412.9483947753906
2022-02-28,411.8919677734375
2022-03-01,405.6186828613281
2022-03-02,413.0805358886719
2022-03-03,411.0239562988281
2022-03-04,407.6846008300781
2022-03-07,395.6663818359375
2022-03-08,392.66656494140625
2022-03-09,403.1943054199219
2022-03-10,401.37359619140625
2022-03-11,396.2701416015625
2022-03-14,393.3740539550781
2022-03-15,402.0245666503906
2022-03-16,410.9390869140625
2022-03-17,416.0803833007813
2022-03-18,420.6375732421875
2022-03-21,420.5145568847656
2022-03-22,425.4352111816406
2022-03-23,419.9562683105469
2022-03-24,426.2868347167969
2022-03-25,428.3686828613281
2022-03-28,431.4156188964844
2022-03-29,436.7526245117187
2022-03-30,434.0557556152344
2022-03-31,427.37506103515625
2022-04-01,428.5863037109375
2022-04-04,432.2578430175781
2022-04-05,426.7978210449219
2022-04-06,422.5301513671875
2022-04-07,424.6592712402344
2022-04-08,423.5237426757813
2022-04-11,416.28466796875
2022-04-12,414.7423095703125
2022-04-13,419.4925537109375
2022-04-14,414.2691650390625
2022-04-18,414.43951416015625
2022-04-19,421.129638671875
2022-04-20,420.8173828125
2022-04-21,414.524658203125
2022-04-22,403.1505126953125
2022-04-25,405.4877624511719
2022-04-26,393.7445068359375
2022-04-27,394.8516540527344
2022-04-28,404.8253479003906
2022-04-29,389.86468505859375
2022-05-02,392.2115478515625
2022-05-03,394.0094604492187
2022-05-04,406.0082092285156
2022-05-05,391.57757568359375
2022-05-06,389.2402648925781
2022-05-09,376.77783203125
2022-05-10,377.6483154296875
2022-05-11,371.64898681640625
2022-05-12,371.260986328125
2022-05-13,380.13714599609375
2022-05-16,378.59466552734375
2022-05-17,386.3825073242187
2022-05-18,370.8068542480469
2022-05-19,368.5357666015625
2022-05-20,368.6966247558594
2022-05-23,375.594970703125
2022-05-24,372.7277221679687
2022-05-25,376.0207824707031
2022-05-26,383.5342102050781
2022-05-27,392.9496154785156
2022-05-31,390.7448120117187
2022-06-01,387.5841979980469
2022-06-02,394.9652099609375
2022-06-03,388.4832458496094
2022-06-06,389.6660461425781
2022-06-07,393.4037780761719
2022-06-08,389.1266784667969
2022-06-09,379.8721618652344
2022-06-10,368.85748291015625
2022-06-13,354.8526306152344
2022-06-14,353.7833557128906
2022-06-15,358.8269958496094
2022-06-16,346.95123291015625
2022-06-17,347.6991882324219
2022-06-21,356.4520568847656
2022-06-22,355.8057861328125
2022-06-23,359.2936706542969
2022-06-24,370.7169799804687
2022-06-27,369.3009338378906
2022-06-28,361.7550659179687
2022-06-29,361.4604187011719
2022-06-30,358.5238342285156
2022-07-01,362.3157348632813
2022-07-05,362.9999694824219
2022-07-06,364.22607421875
2022-07-07,369.6810302734375
2022-07-08,369.37689208984375
2022-07-11,365.1574096679687
2022-07-12,361.9261474609375
2022-07-13,360.025390625
2022-07-14,359.1510314941406
2022-07-15,366.0126647949219
2022-07-18,362.9905700683594
2022-07-19,372.7982177734375
2022-07-20,375.1741333007813
2022-07-21,378.99462890625
2022-07-22,375.4782409667969
2022-07-25,375.9344177246094
2022-07-26,371.4867858886719
2022-07-27,381.1329040527344
2022-07-28,385.9132385253906
2022-07-29,391.539306640625
2022-08-01,390.37994384765625
2022-08-02,387.8044738769531
2022-08-03,393.8773193359375
2022-08-04,393.6111450195313
2022-08-05,392.9459228515625
2022-08-08,392.48974609375
2022-08-09,390.93115234375
2022-08-10,399.1422424316406
2022-08-11,399.1422424316406
2022-08-12,405.89935302734375
2022-08-15,407.5719604492187
2022-08-16,408.3702697753906
2022-08-17,405.4716491699219
2022-08-18,406.6501770019531
2022-08-19,401.1855773925781
2022-08-22,392.8318481445313
2022-08-23,391.8814697265625
2022-08-24,393.1359558105469
2022-08-25,398.68609619140625
2022-08-26,385.19097900390625
2022-08-29,382.64398193359375
2022-08-30,378.443359375
2022-08-31,375.5637817382813
2022-09-01,376.74224853515625
2022-09-02,372.7697448730469
2022-09-06,371.3631286621094
2022-09-07,378.0346984863281
2022-09-08,380.5056457519531
2022-09-09,386.41693115234375
2022-09-12,390.5700378417969
2022-09-13,373.5870971679687
2022-09-14,375.0125732421875
2022-09-15,370.7549743652344
2022-09-16,367.926513671875
2022-09-19,370.77972412109375
2022-09-20,366.5237121582031
2022-09-21,360.13018798828125
2022-09-22,357.10516357421875
2022-09-23,351.12188720703125
