Date,y,state,p_state_0,p_state_1,p_state_2
2023-12-01,-2.9531182575207735,0,0.8239060806482199,0.04707655825746047,0.12901736109437204
2023-12-04,-2.754877648321877,0,0.6405890552566827,0.23788785238432605,0.12152309235888412
2023-12-05,-2.9388363005561526,0,0.5810822671483354,0.012813654132490283,0.4061040787190711
2023-12-06,-2.877279293223609,0,0.6430126033735554,0.009970638652905492,0.3470167579736254
2023-12-07,-2.7289830241498616,0,0.5549887995230368,0.08969761465928082,0.35531358581775013
2023-12-08,-2.6925433993075707,0,0.4978788714011518,0.1949869702897163,0.30713415830923957
2023-12-11,-2.7036006829565165,2,0.37408972973935256,0.2224341502580881,0.40347612000248984
2023-12-12,-2.682748756012778,1,0.2837394367726998,0.3914722469539914,0.3247883162732959
2023-12-13,-2.4317356456116324,1,0.29185538198131383,0.4327276812707163,0.27541693674803797
2023-12-14,-2.432176768319702,0,0.8664548114309473,0.061322145997014875,0.0722230425720381
2023-12-15,-2.3304774118913714,0,0.8204077005079944,0.030783591892668282,0.14880870759935988
2023-12-18,-2.421081165987253,0,0.7255487920965187,0.0018931069062953414,0.2725581009972969
2023-12-19,-2.4362212675466863,0,0.8041417945683749,0.1956857934574815,0.00017241197423655672
2023-12-20,-2.115079480942963,0,0.7837400209875068,0.02809930284316873,0.188160676169275
2023-12-21,-2.0960097151642967,1,0.04560956115388065,0.5237590908909661,0.430631347955117
2023-12-22,-2.0966609816934674,1,0.07714770699589155,0.6105121711688877,0.3123401218352647
2023-12-26,-2.0959538302638494,1,0.04497012460771324,0.5435552829786375,0.4114745924135727
2023-12-27,-2.098022555462326,2,0.2710078808639125,0.275294718670929,0.45369740046522433
2023-12-28,-2.2424377845703574,1,0.2953297047178994,0.434022216472077,0.2706480788101351
2023-12-29,-2.2297308909161284,1,0.3179300306642525,0.41488234044175204,0.26718762889409076
2024-01-02,-2.2309935544691277,1,0.32936241414753353,0.4292346708986146,0.2414029149537636
2024-01-03,-2.1889222824386922,1,0.32568812619669274,0.4128174065969039,0.261494467206508
2024-01-04,-2.2449624362570813,1,0.3256947455637061,0.43740971535220907,0.2368955390841138
